#miRNA	read_count	precursor	total	F01	F02	F03	F01(norm)	F02(norm)	F03(norm)
mml-miR-487b-3p	0.00	bta-mir-487b	0.00	0	0	0	0	0	0
cfa-miR-487b	0.00	bta-mir-487b	0.00	0	0	0	0	0	0
ptr-miR-487b	0.00	bta-mir-487b	0.00	0	0	0	0	0	0
eca-miR-487b	0.00	bta-mir-487b	0.00	0	0	0	0	0	0
ppy-miR-487b	0.00	bta-mir-487b	0.00	0	0	0	0	0	0
ssc-miR-487b	0.00	bta-mir-487b	0.00	0	0	0	0	0	0
oar-miR-487b-5p	0.00	bta-mir-487b	0.00	0	0	0	0	0	0
oar-miR-487b-3p	0.00	bta-mir-487b	0.00	0	0	0	0	0	0
ggo-miR-487b	0.00	bta-mir-487b	0.00	0	0	0	0	0	0
chi-miR-487b-3p	0.00	bta-mir-487b	0.00	0	0	0	0	0	0
hsa-miR-488-5p	0.00	bta-mir-488	0.00	0	0	0	0	0	0
mmu-miR-488-3p	0.00	bta-mir-488	0.00	0	0	0	0	0	0
rno-miR-488-5p	0.00	bta-mir-488	0.00	0	0	0	0	0	0
rno-miR-488-3p	0.00	bta-mir-488	0.00	0	0	0	0	0	0
mml-miR-488-5p	0.00	bta-mir-488	0.00	0	0	0	0	0	0
bta-miR-488	0.00	bta-mir-488	0.00	0	0	0	0	0	0
cfa-miR-488	0.00	bta-mir-488	0.00	0	0	0	0	0	0
ggo-miR-488	0.00	bta-mir-488	0.00	0	0	0	0	0	0
bta-miR-489	0.00	bta-mir-489	0.00	0	0	0	0	0	0
hsa-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
hsa-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
gga-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
gga-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
mmu-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
mmu-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
oan-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
oan-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
mml-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
mml-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
ptr-miR-490	0.00	bta-mir-490	0.00	0	0	0	0	0	0
bta-miR-490	0.00	bta-mir-490	0.00	0	0	0	0	0	0
cfa-miR-490	0.00	bta-mir-490	0.00	0	0	0	0	0	0
rno-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
rno-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
eca-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
eca-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
tgu-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
tgu-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
ppy-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
ppy-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
ssc-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
aca-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
aca-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
ggo-miR-490	0.00	bta-mir-490	0.00	0	0	0	0	0	0
ssc-miR-490	0.00	bta-mir-490	0.00	0	0	0	0	0	0
efu-miR-490	0.00	bta-mir-490	0.00	0	0	0	0	0	0
chi-miR-490	0.00	bta-mir-490	0.00	0	0	0	0	0	0
oha-miR-490-5p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
oha-miR-490-3p	0.00	bta-mir-490	0.00	0	0	0	0	0	0
hsa-miR-491-5p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
hsa-miR-491-3p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
mmu-miR-491-5p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
mmu-miR-491-3p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
mml-miR-491-5p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
mml-miR-491-3p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
cfa-miR-491	0.00	bta-mir-491	0.00	0	0	0	0	0	0
ptr-miR-491	0.00	bta-mir-491	0.00	0	0	0	0	0	0
bta-miR-491	0.00	bta-mir-491	0.00	0	0	0	0	0	0
eca-miR-491-5p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
eca-miR-491-3p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
ppy-miR-491-5p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
ppy-miR-491-3p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
ssc-miR-491	0.00	bta-mir-491	0.00	0	0	0	0	0	0
ggo-miR-491	0.00	bta-mir-491	0.00	0	0	0	0	0	0
chi-miR-491-5p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
chi-miR-491-3p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
tch-miR-491-5p	0.00	bta-mir-491	0.00	0	0	0	0	0	0
hsa-miR-493-5p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
hsa-miR-493-3p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
rno-miR-493-5p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
rno-miR-493-3p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
mmu-miR-493-5p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
mml-miR-493-5p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
mml-miR-493-3p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
cfa-miR-493	0.00	bta-mir-493	0.00	0	0	0	0	0	0
bta-miR-493	0.00	bta-mir-493	0.00	0	0	0	0	0	0
ppy-miR-493	0.00	bta-mir-493	0.00	0	0	0	0	0	0
oar-miR-493-5p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
oar-miR-493-3p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
ggo-miR-493	0.00	bta-mir-493	0.00	0	0	0	0	0	0
ssc-miR-493-5p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
ssc-miR-493-3p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
efu-miR-493	0.00	bta-mir-493	0.00	0	0	0	0	0	0
chi-miR-493-5p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
chi-miR-493-3p	0.00	bta-mir-493	0.00	0	0	0	0	0	0
hsa-miR-494-3p	0.00	bta-mir-494	0.00	0	0	0	0	0	0
mmu-miR-494-3p	0.00	bta-mir-494	0.00	0	0	0	0	0	0
rno-miR-494-3p	0.00	bta-mir-494	0.00	0	0	0	0	0	0
mml-miR-494-3p	0.00	bta-mir-494	0.00	0	0	0	0	0	0
ptr-miR-494	0.00	bta-mir-494	0.00	0	0	0	0	0	0
bta-miR-494	0.00	bta-mir-494	0.00	0	0	0	0	0	0
cfa-miR-494	0.00	bta-mir-494	0.00	0	0	0	0	0	0
eca-miR-494	0.00	bta-mir-494	0.00	0	0	0	0	0	0
ppy-miR-494	0.00	bta-mir-494	0.00	0	0	0	0	0	0
oar-miR-494-5p	0.00	bta-mir-494	0.00	0	0	0	0	0	0
oar-miR-494-3p	0.00	bta-mir-494	0.00	0	0	0	0	0	0
ggo-miR-494	0.00	bta-mir-494	0.00	0	0	0	0	0	0
efu-miR-494	0.00	bta-mir-494	0.00	0	0	0	0	0	0
chi-miR-494	0.00	bta-mir-494	0.00	0	0	0	0	0	0
hsa-miR-495-3p	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
mmu-miR-495-3p	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
rno-miR-495	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
mml-miR-495-3p	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
cfa-miR-495	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
ptr-miR-495	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
bta-miR-495	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
eca-miR-495	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
ppy-miR-495	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
oar-miR-495-3p	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
ggo-miR-495	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
efu-miR-495	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
chi-miR-495-3p	6.00	bta-mir-495	6.00	2.00	4.00	0	19.92	33.62	0
hsa-miR-496	0.00	bta-mir-496	0.00	0	0	0	0	0	0
mmu-miR-496a-3p	0.00	bta-mir-496	0.00	0	0	0	0	0	0
mml-miR-496	0.00	bta-mir-496	0.00	0	0	0	0	0	0
ptr-miR-496	0.00	bta-mir-496	0.00	0	0	0	0	0	0
bta-miR-496	0.00	bta-mir-496	0.00	0	0	0	0	0	0
cfa-miR-496	0.00	bta-mir-496	0.00	0	0	0	0	0	0
rno-miR-496-5p	0.00	bta-mir-496	0.00	0	0	0	0	0	0
rno-miR-496-3p	0.00	bta-mir-496	0.00	0	0	0	0	0	0
eca-miR-496	0.00	bta-mir-496	0.00	0	0	0	0	0	0
ppy-miR-496	0.00	bta-mir-496	0.00	0	0	0	0	0	0
oar-miR-496-5p	0.00	bta-mir-496	0.00	0	0	0	0	0	0
oar-miR-496-3p	0.00	bta-mir-496	0.00	0	0	0	0	0	0
cgr-miR-496	0.00	bta-mir-496	0.00	0	0	0	0	0	0
ggo-miR-496	0.00	bta-mir-496	0.00	0	0	0	0	0	0
chi-miR-496-5p	0.00	bta-mir-496	0.00	0	0	0	0	0	0
chi-miR-496-3p	0.00	bta-mir-496	0.00	0	0	0	0	0	0
hsa-miR-497-5p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
hsa-miR-497-3p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
rno-miR-497-5p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
rno-miR-497-3p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
mmu-miR-497a-5p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
mmu-miR-497a-3p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
bta-miR-497	0.00	bta-mir-497	0.00	0	0	0	0	0	0
mml-miR-497-5p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
mml-miR-497-3p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
cfa-miR-497	0.00	bta-mir-497	0.00	0	0	0	0	0	0
mdo-miR-497-5p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
mdo-miR-497-3p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
ptr-miR-497	0.00	bta-mir-497	0.00	0	0	0	0	0	0
eca-miR-497	0.00	bta-mir-497	0.00	0	0	0	0	0	0
ssc-miR-497	0.00	bta-mir-497	0.00	0	0	0	0	0	0
ppy-miR-497	0.00	bta-mir-497	0.00	0	0	0	0	0	0
sha-miR-497	0.00	bta-mir-497	0.00	0	0	0	0	0	0
cgr-miR-497-5p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
cgr-miR-497-3p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
ggo-miR-497	0.00	bta-mir-497	0.00	0	0	0	0	0	0
efu-miR-497	0.00	bta-mir-497	0.00	0	0	0	0	0	0
chi-miR-497-5p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
tch-miR-497-5p	0.00	bta-mir-497	0.00	0	0	0	0	0	0
hsa-miR-499a-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
hsa-miR-499a-3p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
rno-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
rno-miR-499-3p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
mmu-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
mmu-miR-499-3p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
bta-miR-499	0.00	bta-mir-499	0.00	0	0	0	0	0	0
dre-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
mml-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
mml-miR-499-3p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
cfa-miR-499	0.00	bta-mir-499	0.00	0	0	0	0	0	0
ptr-miR-499	0.00	bta-mir-499	0.00	0	0	0	0	0	0
mdo-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
eca-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
eca-miR-499-3p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
ssc-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
ssc-miR-499-3p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
ppy-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
ppy-miR-499-3p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
aca-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
cgr-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
cgr-miR-499-3p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
ggo-miR-499a	0.00	bta-mir-499	0.00	0	0	0	0	0	0
ccr-miR-499	0.00	bta-mir-499	0.00	0	0	0	0	0	0
ipu-miR-499	0.00	bta-mir-499	0.00	0	0	0	0	0	0
ssa-miR-499b-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
efu-miR-499	0.00	bta-mir-499	0.00	0	0	0	0	0	0
chi-miR-499-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
chi-miR-499-3p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
tch-miR-499a-5p	0.00	bta-mir-499	0.00	0	0	0	0	0	0
hsa-miR-500a-5p	0.00	bta-mir-500	0.00	0	0	0	0	0	0
hsa-miR-500a-3p	0.00	bta-mir-500	0.00	0	0	0	0	0	0
mml-miR-500a-5p	0.00	bta-mir-500	0.00	0	0	0	0	0	0
mml-miR-500a-3p	0.00	bta-mir-500	0.00	0	0	0	0	0	0
cfa-miR-500	0.00	bta-mir-500	0.00	0	0	0	0	0	0
ptr-miR-500	0.00	bta-mir-500	0.00	0	0	0	0	0	0
bta-miR-500	0.00	bta-mir-500	0.00	0	0	0	0	0	0
eca-miR-500	0.00	bta-mir-500	0.00	0	0	0	0	0	0
ssc-miR-500	0.00	bta-mir-500	0.00	0	0	0	0	0	0
ppy-miR-500	0.00	bta-mir-500	0.00	0	0	0	0	0	0
hsa-miR-500b-5p	0.00	bta-mir-500	0.00	0	0	0	0	0	0
ggo-miR-502b	0.00	bta-mir-500	0.00	0	0	0	0	0	0
mml-miR-500b-5p	0.00	bta-mir-500	0.00	0	0	0	0	0	0
efu-miR-500	0.00	bta-mir-500	0.00	0	0	0	0	0	0
chi-miR-500-5p	0.00	bta-mir-500	0.00	0	0	0	0	0	0
chi-miR-500-3p	0.00	bta-mir-500	0.00	0	0	0	0	0	0
hsa-miR-502-3p	0.00	bta-mir-502a-1	0.00	0	0	0	0	0	0
mml-miR-502-3p	0.00	bta-mir-502a-1	0.00	0	0	0	0	0	0
cfa-miR-502	0.00	bta-mir-502a-1	0.00	0	0	0	0	0	0
bta-miR-502a	0.00	bta-mir-502a-1	0.00	0	0	0	0	0	0
eca-miR-502-3p	0.00	bta-mir-502a-1	0.00	0	0	0	0	0	0
ppy-miR-501-3p	0.00	bta-mir-502a-1	0.00	0	0	0	0	0	0
ppy-miR-502-3p	0.00	bta-mir-502a-1	0.00	0	0	0	0	0	0
ggo-miR-502a	0.00	bta-mir-502a-1	0.00	0	0	0	0	0	0
hsa-miR-502-3p	0.00	bta-mir-502a-2	0.00	0	0	0	0	0	0
mml-miR-502-3p	0.00	bta-mir-502a-2	0.00	0	0	0	0	0	0
cfa-miR-502	0.00	bta-mir-502a-2	0.00	0	0	0	0	0	0
bta-miR-502a	0.00	bta-mir-502a-2	0.00	0	0	0	0	0	0
eca-miR-502-3p	0.00	bta-mir-502a-2	0.00	0	0	0	0	0	0
ppy-miR-501-3p	0.00	bta-mir-502a-2	0.00	0	0	0	0	0	0
ppy-miR-502-3p	0.00	bta-mir-502a-2	0.00	0	0	0	0	0	0
ggo-miR-502a	0.00	bta-mir-502a-2	0.00	0	0	0	0	0	0
bta-miR-502b	0.00	bta-mir-502b	0.00	0	0	0	0	0	0
chi-miR-502b-5p	0.00	bta-mir-502b	0.00	0	0	0	0	0	0
chi-miR-502b-3p	0.00	bta-mir-502b	0.00	0	0	0	0	0	0
mmu-miR-503-5p	0.00	bta-mir-503	0.00	0	0	0	0	0	0
rno-miR-503-5p	0.00	bta-mir-503	0.00	0	0	0	0	0	0
cfa-miR-503	0.00	bta-mir-503	0.00	0	0	0	0	0	0
ssc-miR-503	0.00	bta-mir-503	0.00	0	0	0	0	0	0
eca-miR-503	0.00	bta-mir-503	0.00	0	0	0	0	0	0
bta-miR-503-5p	0.00	bta-mir-503	0.00	0	0	0	0	0	0
bta-miR-503-3p	0.00	bta-mir-503	0.00	0	0	0	0	0	0
efu-miR-503	0.00	bta-mir-503	0.00	0	0	0	0	0	0
mml-miR-504-3p	0.00	bta-mir-504	0.00	0	0	0	0	0	0
bta-miR-504	0.00	bta-mir-504	0.00	0	0	0	0	0	0
rno-miR-504	0.00	bta-mir-504	0.00	0	0	0	0	0	0
chi-miR-504	0.00	bta-mir-504	0.00	0	0	0	0	0	0
hsa-miR-505-5p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
hsa-miR-505-3p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
rno-miR-505-5p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
rno-miR-505-3p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
mmu-miR-505-5p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
mml-miR-505-5p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
mml-miR-505-3p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
ptr-miR-505	0.00	bta-mir-505	0.00	0	0	0	0	0	0
bta-miR-505	0.00	bta-mir-505	0.00	0	0	0	0	0	0
cfa-miR-505	0.00	bta-mir-505	0.00	0	0	0	0	0	0
eca-miR-505	0.00	bta-mir-505	0.00	0	0	0	0	0	0
ssc-miR-505	0.00	bta-mir-505	0.00	0	0	0	0	0	0
ppy-miR-505	0.00	bta-mir-505	0.00	0	0	0	0	0	0
cgr-miR-505-5p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
cgr-miR-505-3p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
ggo-miR-505	0.00	bta-mir-505	0.00	0	0	0	0	0	0
chi-miR-505-3p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
tch-miR-505-3p	0.00	bta-mir-505	0.00	0	0	0	0	0	0
hsa-miR-532-5p	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
hsa-miR-532-3p	0.00	bta-mir-532	0.00	0	0	0	0	0	0
mmu-miR-532-5p	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
mmu-miR-532-3p	0.00	bta-mir-532	0.00	0	0	0	0	0	0
bta-miR-532	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
rno-miR-532-3p	0.00	bta-mir-532	0.00	0	0	0	0	0	0
mml-miR-532-5p	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
mml-miR-532-3p	0.00	bta-mir-532	0.00	0	0	0	0	0	0
cfa-miR-532	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
ptr-miR-532	0.00	bta-mir-532	0.00	0	0	0	0	0	0
eca-miR-532-5p	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
eca-miR-532-3p	0.00	bta-mir-532	0.00	0	0	0	0	0	0
ssc-miR-532-5p	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
ssc-miR-532-3p	0.00	bta-mir-532	0.00	0	0	0	0	0	0
ppy-miR-532-5p	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
ppy-miR-532-3p	0.00	bta-mir-532	0.00	0	0	0	0	0	0
cgr-miR-532-5p	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
ggo-miR-532	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
efu-miR-532	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
chi-miR-532-5p	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
chi-miR-532-3p	0.00	bta-mir-532	0.00	0	0	0	0	0	0
tch-miR-532-5p	1.00	bta-mir-532	1.00	0	1.00	0	0	8.40	0
hsa-miR-539-5p	0.00	bta-mir-539	0.00	0	0	0	0	0	0
hsa-miR-539-3p	0.00	bta-mir-539	0.00	0	0	0	0	0	0
mmu-miR-539-5p	0.00	bta-mir-539	0.00	0	0	0	0	0	0
rno-miR-539-5p	0.00	bta-mir-539	0.00	0	0	0	0	0	0
mml-miR-539	0.00	bta-mir-539	0.00	0	0	0	0	0	0
ptr-miR-539	0.00	bta-mir-539	0.00	0	0	0	0	0	0
bta-miR-539	0.00	bta-mir-539	0.00	0	0	0	0	0	0
cfa-miR-539	0.00	bta-mir-539	0.00	0	0	0	0	0	0
ppy-miR-539	0.00	bta-mir-539	0.00	0	0	0	0	0	0
oar-miR-539-5p	0.00	bta-mir-539	0.00	0	0	0	0	0	0
oar-miR-539-3p	0.00	bta-mir-539	0.00	0	0	0	0	0	0
tch-miR-539-3p	0.00	bta-mir-539	0.00	0	0	0	0	0	0
hsa-miR-541-5p	0.00	bta-mir-541	0.00	0	0	0	0	0	0
bta-miR-541	0.00	bta-mir-541	0.00	0	0	0	0	0	0
mml-miR-541-5p	0.00	bta-mir-541	0.00	0	0	0	0	0	0
oar-miR-541-5p	0.00	bta-mir-541	0.00	0	0	0	0	0	0
oar-miR-541-3p	0.00	bta-mir-541	0.00	0	0	0	0	0	0
mmu-miR-542-5p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
mmu-miR-542-3p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
rno-miR-542-5p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
rno-miR-542-3p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
hsa-miR-542-5p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
hsa-miR-542-3p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
mml-miR-542-5p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
mml-miR-542-3p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
cfa-miR-542	0.00	bta-mir-542	0.00	0	0	0	0	0	0
bta-miR-542-5p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
eca-miR-542-5p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
eca-miR-542-3p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
ssc-miR-542-5p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
ssc-miR-542-3p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
ppy-miR-542-5p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
ppy-miR-542-3p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
cgr-miR-542-5p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
cgr-miR-542-3p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
ggo-miR-542	0.00	bta-mir-542	0.00	0	0	0	0	0	0
chi-miR-542-5p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
chi-miR-542-3p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
tch-miR-542-3p	0.00	bta-mir-542	0.00	0	0	0	0	0	0
mmu-miR-543-3p	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
rno-miR-543-3p	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
hsa-miR-543	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
cfa-miR-543	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
ptr-miR-543	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
bta-miR-543	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
mml-miR-543-5p	0.00	bta-mir-543	0.00	0	0	0	0	0	0
mml-miR-543-3p	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
eca-miR-543	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
ppy-miR-543	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
oar-miR-543-3p	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
ggo-miR-543	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
chi-miR-543-3p	7.00	bta-mir-543	7.00	2.00	5.00	0	19.92	42.02	0
hsa-miR-544a	0.00	bta-mir-544a	0.00	0	0	0	0	0	0
mml-miR-544	0.00	bta-mir-544a	0.00	0	0	0	0	0	0
ptr-miR-544	0.00	bta-mir-544a	0.00	0	0	0	0	0	0
bta-miR-544a	0.00	bta-mir-544a	0.00	0	0	0	0	0	0
cfa-miR-544	0.00	bta-mir-544a	0.00	0	0	0	0	0	0
eca-miR-544	0.00	bta-mir-544a	0.00	0	0	0	0	0	0
ppy-miR-544	0.00	bta-mir-544a	0.00	0	0	0	0	0	0
oar-miR-544-5p	0.00	bta-mir-544a	0.00	0	0	0	0	0	0
oar-miR-544-3p	0.00	bta-mir-544a	0.00	0	0	0	0	0	0
chi-miR-544-5p	0.00	bta-mir-544a	0.00	0	0	0	0	0	0
bta-miR-544b	0.00	bta-mir-544b-1	0.00	0	0	0	0	0	0
bta-miR-544b	0.00	bta-mir-544b-2	0.00	0	0	0	0	0	0
bta-miR-545-5p	0.00	bta-mir-545	0.00	0	0	0	0	0	0
bta-miR-545-3p	0.00	bta-mir-545	0.00	0	0	0	0	0	0
cfa-miR-545	0.00	bta-mir-545	0.00	0	0	0	0	0	0
eca-miR-545	0.00	bta-mir-545	0.00	0	0	0	0	0	0
ssc-miR-545-5p	0.00	bta-mir-545	0.00	0	0	0	0	0	0
ssc-miR-545-3p	0.00	bta-mir-545	0.00	0	0	0	0	0	0
chi-miR-545-5p	0.00	bta-mir-545	0.00	0	0	0	0	0	0
chi-miR-545-3p	0.00	bta-mir-545	0.00	0	0	0	0	0	0
bta-miR-551a	0.00	bta-mir-551a	0.00	0	0	0	0	0	0
hsa-miR-551b-5p	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
hsa-miR-551b-3p	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
mmu-miR-551b-3p	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
oan-miR-551-3p	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
gga-miR-551-3p	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
mml-miR-551b-5p	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
mml-miR-551b-3p	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
ptr-miR-551b	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
bta-miR-551b	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
cfa-miR-551b	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
mdo-miR-551b-3p	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
eca-miR-551b	0.00	bta-mir-551b	0.00	0	0	0	0	0	0
