#miRNA	read_count
mml-miR-199a-5p	0
mml-miR-199a-3p	0
cfa-miR-199	0
ssc-miR-199b-3p	0
ptr-miR-199a-3p	0
ptr-miR-199b	0
bta-miR-199c	0
eca-miR-199a-5p	0
eca-miR-199a-3p	0
eca-miR-199b-3p	0
ssc-miR-199a-5p	0
ssc-miR-199a-3p	0
tgu-miR-199-5p	0
tgu-miR-199-3p	0
pma-miR-199a-5p	0
pma-miR-199a-3p	0
pma-miR-199b-3p	0
aca-miR-199a-5p	0
ola-miR-199a-5p	0
ola-miR-199a-3p	0
sha-miR-199a	0
cgr-miR-199a-3p	0
pol-miR-199a-5p	0
pol-miR-199a-3p	0
ccr-miR-199-5p	0
ccr-miR-199-3p	0
mdo-miR-199b-2-5p	0
ipu-miR-199a-5p	0
ipu-miR-199a-3p	0
oar-miR-199a-3p	0
hhi-miR-199a	0
ssa-miR-199a-5p	0
ssa-miR-199a-3p	0
efu-miR-199	0
cpi-miR-199-5p	0
cpi-miR-199-3p	0
ami-miR-199-5p	0
ami-miR-199-3p	0
cli-miR-199-5p	0
cli-miR-199-3p	0
pbv-miR-199-5p	0
pbv-miR-199-3p	0
chi-miR-199a-5p	0
chi-miR-199a-3p	0
chi-miR-199b-3p	0
chi-miR-199c-3p	0
tch-miR-199b-3p	0
tch-miR-199a-3p	0
oha-miR-199a-3p	0
oha-miR-199c-5p	0
oha-miR-199c-3p	0
cja-miR-199	0
pal-miR-199-5p	0
pal-miR-199-3p	0
cgr-miR-199a	0
abu-miR-199-5p	0
abu-miR-199-3p	0
mze-miR-199	0
nbr-miR-199	0
oni-miR-199a	0
pny-miR-199	0
gmo-miR-199-5p	0
gmo-miR-199-4-3p	0
gmo-miR-199-3p	0
xla-miR-199-5p	0
xla-miR-199-3p	0
cpo-miR-199-5p	0
cpo-miR-199-3p	0
dno-miR-199-5p	0
dno-miR-199-3p	0
ocu-miR-199a-5p	0
ocu-miR-199a-3p	0
ppa-miR-199b	0
mmr-miR-199	0
dma-miR-199	0
nle-miR-199a	0
nle-miR-199b	0
sbo-miR-199	0
pha-miR-199	0
oga-miR-199	0
mmu-miR-199a-5p	0
mmu-miR-199a-3p	0
hsa-miR-199a-5p	0
hsa-miR-199a-3p	0
hsa-miR-199b-3p	0
mmu-miR-199b-3p	0
rno-miR-199a-5p	0
rno-miR-199a-3p	0
gga-miR-199-5p	0
gga-miR-199-3p	0
dre-miR-199-5p	0
dre-miR-199-3p	0
ggo-miR-199a	0
ppa-miR-199a	0
ppy-miR-199a	0
ptr-miR-199a-5p	0
mml-miR-199a	0
sla-miR-199a	0
lla-miR-199a	0
mne-miR-199a	0
fru-miR-199	0
tni-miR-199	0
bta-miR-199a-5p	0
bta-miR-199a-3p	0
xtr-miR-199a-5p	0
xtr-miR-199a-3p	0
mdo-miR-199b-3p	0
oan-miR-199-5p	0
oan-miR-199-3p	0
mml-miR-199a-5p	0
mml-miR-199a-3p	0
cfa-miR-199	0
ssc-miR-199b-3p	0
ptr-miR-199a-3p	0
ptr-miR-199b	0
bta-miR-199c	0
eca-miR-199a-5p	0
eca-miR-199a-3p	0
eca-miR-199b-3p	0
ssc-miR-199a-5p	0
ssc-miR-199a-3p	0
tgu-miR-199-5p	0
tgu-miR-199-3p	0
pma-miR-199a-5p	0
pma-miR-199a-3p	0
pma-miR-199b-3p	0
aca-miR-199a-5p	0
ola-miR-199a-5p	0
ola-miR-199a-3p	0
sha-miR-199a	0
cgr-miR-199a-3p	0
pol-miR-199a-5p	0
pol-miR-199a-3p	0
ccr-miR-199-5p	0
ccr-miR-199-3p	0
mdo-miR-199b-2-5p	0
ipu-miR-199a-5p	0
ipu-miR-199a-3p	0
oar-miR-199a-3p	0
hhi-miR-199a	0
ssa-miR-199a-5p	0
ssa-miR-199a-3p	0
efu-miR-199	0
cpi-miR-199-5p	0
cpi-miR-199-3p	0
ami-miR-199-5p	0
ami-miR-199-3p	0
cli-miR-199-5p	0
cli-miR-199-3p	0
pbv-miR-199-5p	0
pbv-miR-199-3p	0
chi-miR-199a-5p	0
chi-miR-199a-3p	0
chi-miR-199b-3p	0
chi-miR-199c-3p	0
tch-miR-199b-3p	0
tch-miR-199a-3p	0
oha-miR-199a-3p	0
oha-miR-199c-5p	0
oha-miR-199c-3p	0
cja-miR-199	0
pal-miR-199-5p	0
pal-miR-199-3p	0
cgr-miR-199a	0
abu-miR-199-5p	0
abu-miR-199-3p	0
mze-miR-199	0
nbr-miR-199	0
oni-miR-199a	0
pny-miR-199	0
gmo-miR-199-5p	0
gmo-miR-199-4-3p	0
gmo-miR-199-3p	0
xla-miR-199-5p	0
xla-miR-199-3p	0
cpo-miR-199-5p	0
cpo-miR-199-3p	0
dno-miR-199-5p	0
dno-miR-199-3p	0
ocu-miR-199a-5p	0
ocu-miR-199a-3p	0
ppa-miR-199b	0
mmr-miR-199	0
dma-miR-199	0
nle-miR-199a	0
nle-miR-199b	0
sbo-miR-199	0
pha-miR-199	0
oga-miR-199	0
mmu-miR-199a-3p	0
hsa-miR-199a-3p	0
hsa-miR-199b-5p	0
hsa-miR-199b-3p	0
mmu-miR-199b-3p	0
rno-miR-199a-3p	0
gga-miR-199-3p	0
dre-miR-199-3p	0
bta-miR-199a-3p	0
xtr-miR-199a-3p	0
bta-miR-199b	0
mdo-miR-199b-1-5p	0
mdo-miR-199b-3p	0
oan-miR-199-3p	0
mml-miR-199a-3p	0
cfa-miR-199	0
ssc-miR-199b-5p	0
ssc-miR-199b-3p	0
ptr-miR-199a-3p	0
ptr-miR-199b	0
bta-miR-199c	0
eca-miR-199a-3p	0
eca-miR-199b-5p	0
eca-miR-199b-3p	0
ssc-miR-199a-3p	0
tgu-miR-199-3p	0
ppy-miR-199b-5p	0
pma-miR-199a-3p	0
pma-miR-199b-3p	0
ola-miR-199a-3p	0
sha-miR-199a	0
cgr-miR-199a-3p	0
pol-miR-199a-3p	0
ccr-miR-199-3p	0
ipu-miR-199a-3p	0
oar-miR-199a-3p	0
ssa-miR-199a-3p	0
efu-miR-199	0
cpi-miR-199-3p	0
ami-miR-199-3p	0
cli-miR-199-3p	0
pbv-miR-199-3p	0
chi-miR-199a-3p	0
chi-miR-199b-5p	0
chi-miR-199b-3p	0
chi-miR-199c-5p	0
chi-miR-199c-3p	0
tch-miR-199b-3p	0
tch-miR-199a-3p	0
oha-miR-199a-3p	0
oha-miR-199c-3p	0
cja-miR-199	0
pal-miR-199-3p	0
pal-miR-199-3-5p	0
abu-miR-199-3p	0
mze-miR-199	0
nbr-miR-199	0
oni-miR-199a	0
pny-miR-199	0
gmo-miR-199-4-3p	0
gmo-miR-199-3p	0
xla-miR-199-3p	0
cpo-miR-199-3p	0
cpo-miR-199-3-5p	0
dno-miR-199-3p	0
dno-miR-199-2-5p	0
ocu-miR-199a-3p	0
ppa-miR-199b	0
mmr-miR-199	0
dma-miR-199	0
nle-miR-199a	0
nle-miR-199b	0
sbo-miR-199	0
pha-miR-199	0
oga-miR-199	0
gga-miR-199-3p	0
bta-miR-199c	0
hsa-miR-19a-5p	0
mmu-miR-19a-5p	0
gga-miR-19a-5p	0
mml-miR-19a-5p	0
mdo-miR-19a-5p	0
oan-miR-19a-5p	0
tgu-miR-19a-5p	0
aca-miR-19a-5p	0
ipu-miR-19a	0
ssa-miR-19a-5p	0
cpi-miR-19a-5p	0
cli-miR-19a-5p	0
pbv-miR-19a-5p	0
oha-miR-19a-5p	0
cpo-miR-19a-5p	0
dno-miR-19a-5p	0
ocu-miR-19a-5p	0
hsa-miR-19b-1-5p	0
mmu-miR-19b-1-5p	0
rno-miR-19b-1-5p	0
gga-miR-19b-5p	0
mdo-miR-19b-1-5p	0
oan-miR-19b-1-5p	0
tgu-miR-19b-1-5p	0
cgr-miR-19b-5p	0
oan-miR-19b-2-5p	0
cpi-miR-19b-5p	0
ami-miR-19b-5p	0
cli-miR-19b-5p	0
chi-miR-19b-5p	0
oha-miR-19b-5p	0
pal-miR-19-2-5p	0
xla-miR-19b-5p	0
cpo-miR-19b-5p	0
dno-miR-19b-5p	0
ocu-miR-19b-5p	0
hsa-miR-200c-5p	0
mmu-miR-200c-5p	0
rno-miR-200c-5p	0
mml-miR-200c-5p	0
pal-miR-200c-5p	0
ocu-miR-200c-5p	0
chi-miR-202-3p	0
pal-miR-202-3p	0
pal-miR-282-5p	0
dno-miR-202-3p	0
mmu-miR-205-5p	0
hsa-miR-205-5p	0
hsa-miR-205-3p	0
rno-miR-205	0
gga-miR-205a	0
dre-miR-205-5p	0
ssc-miR-205	0
ggo-miR-205	0
age-miR-205	0
ppa-miR-205	0
ptr-miR-205	0
lla-miR-205	0
mne-miR-205	0
fru-miR-205	0
tni-miR-205	0
bta-miR-205	0
xtr-miR-205a	0
oan-miR-205-5p	0
mml-miR-205	0
xla-miR-205	0
cfa-miR-205	0
mdo-miR-205a	0
eca-miR-205	0
ppy-miR-205	0
pma-miR-205a-5p	0
aca-miR-205a	0
sha-miR-205	0
cgr-miR-205	0
ccr-miR-205	0
ipu-miR-205	0
ssa-miR-205b-5p	0
efu-miR-205	0
cpi-miR-205a-5p	0
ami-miR-205a-5p	0
cli-miR-205a-5p	0
pbv-miR-205a-5p	0
oha-miR-205a-5p	0
cja-miR-205	0
pal-miR-205-5p	0
pal-miR-205-3p	0
abu-miR-205	0
mze-miR-205	0
nbr-miR-205	0
oni-miR-205	0
pny-miR-205	0
gmo-miR-205-5p	0
cpo-miR-205-5p	0
dno-miR-205-5p	0
dno-miR-205-3p	0
ocu-miR-205-5p	0
ocu-miR-205-3p	0
mmu-miR-206-3p	0
hsa-miR-206	0
rno-miR-206-3p	0
gga-miR-206	0
dre-miR-206-3p	0
ppy-miR-206	0
mne-miR-206	0
xtr-miR-206	0
mdo-miR-206	0
oan-miR-206-5p	0
oan-miR-206-3p	0
mml-miR-206	0
cfa-miR-206	0
ptr-miR-206	0
bta-miR-206	0
eca-miR-206	0
aca-miR-206-3p	0
ola-miR-206	0
cgr-miR-206	0
ggo-miR-206	0
pol-miR-206-3p	0
ccr-miR-206	0
ipu-miR-206	0
ssa-miR-206-3p	0
efu-miR-206	0
cpi-miR-206-5p	0
cpi-miR-206-3p	0
ami-miR-206-5p	0
ami-miR-206-3p	0
cli-miR-206-5p	0
cli-miR-206-3p	0
pbv-miR-206-3p	0
chi-miR-206	0
oha-miR-206	0
cja-miR-206	0
pal-miR-206-5p	0
pal-miR-206-3p	0
abu-miR-206	0
mze-miR-206	0
nbr-miR-206	0
oni-miR-206	0
pny-miR-206	0
gmo-miR-206-3p	0
xla-miR-206-3p	0
cpo-miR-206-5p	0
cpo-miR-206-3p	0
dno-miR-206-5p	0
dno-miR-206-3p	0
ocu-miR-206-5p	0
ocu-miR-206-3p	0
hsa-miR-208a-5p	0
hsa-miR-208a-3p	0
mmu-miR-208a-5p	0
mmu-miR-208a-3p	0
rno-miR-208a-5p	0
rno-miR-208a-3p	0
oan-miR-208-3p	0
mml-miR-208a-5p	0
mml-miR-208a-3p	0
ptr-miR-208a	0
bta-miR-208a	0
cfa-miR-208a	0
eca-miR-208a	0
ppy-miR-208a	0
aca-miR-208-3p	0
pbv-miR-208-3p	0
oha-miR-208-3p	0
cja-miR-208a	0
pal-miR-208a-5p	0
pal-miR-208a-3p	0
cpo-miR-208a-5p	0
cpo-miR-208a-3p	0
dno-miR-208a-5p	0
dno-miR-208a-3p	0
ocu-miR-208a-3p	0
mmu-miR-208b-5p	0
mmu-miR-208b-3p	0
hsa-miR-208b-3p	0
mml-miR-208b-3p	0
ptr-miR-208b	0
bta-miR-208b	0
cfa-miR-208b	0
eca-miR-208b	0
ssc-miR-208b	0
ppy-miR-208b	0
rno-miR-208b-5p	0
rno-miR-208b-3p	0
mdo-miR-208b-3p	0
chi-miR-208b	0
cja-miR-208b	0
pal-miR-208b-5p	0
pal-miR-208b-3p	0
cpo-miR-208b-3p	0
dno-miR-208b-5p	0
dno-miR-208b-3p	0
ocu-miR-208b-3p	0
hsa-miR-20a-3p	0
ssc-miR-20a-3p	0
mml-miR-20a-3p	0
oan-miR-20a-2-3p	0
cpi-miR-20a-3p	0
ami-miR-20a-3p	0
chi-miR-20a-3p	0
pal-miR-20a-3p	0
cpo-miR-20a-3p	0
dno-miR-20a-3p	0
ocu-miR-20a-3p	0
mml-miR-20b-3p	0
pal-miR-20b-3p	0
cpo-miR-20b-3p	0
mmu-miR-21a-3p	0
rno-miR-21-3p	0
ssc-miR-21-3p	0
bta-miR-21-3p	0
cgr-miR-21-3p	0
oan-miR-21-3p	0
aja-miR-21	0
efu-miR-21	0
chi-miR-21-3p	0
pal-miR-21-3p	0
cpo-miR-21-3p	0
dno-miR-21-3p	0
ocu-miR-21-3p	0
hsa-miR-210-3p	0
mmu-miR-210-5p	0
mmu-miR-210-3p	0
rno-miR-210-3p	0
bta-miR-210	0
mml-miR-210-3p	0
ssc-miR-210	0
ptr-miR-210	0
bfl-miR-210-3p	0
cfa-miR-210	0
mdo-miR-210-3p	0
ola-miR-210-3p	0
cgr-miR-210-5p	0
cgr-miR-210-3p	0
ggo-miR-210	0
ccr-miR-210	0
ipu-miR-210	0
bbe-miR-210-5p	0
ssa-miR-210-3p	0
efu-miR-210	0
tch-miR-210	0
oni-miR-210	0
cpo-miR-210-5p	0
cpo-miR-210-3p	0
dno-miR-210-3p	0
ppa-miR-210	0
nle-miR-210	0
pha-miR-210	0
oga-miR-210	0
hsa-miR-211-3p	0
pal-miR-211-3p	0
ocu-miR-211-3p	0
hsa-miR-212-3p	0
mmu-miR-212-3p	0
rno-miR-212-3p	0
mdo-miR-212-3p	0
eca-miR-212	0
pal-miR-212-3p	0
cpo-miR-212-3p	0
ocu-miR-212-3p	0
nle-miR-212	0
hsa-miR-214-5p	0
hsa-miR-214-3p	0
mmu-miR-214-5p	0
mmu-miR-214-3p	0
rno-miR-214-3p	0
dre-miR-214	0
ssc-miR-214-5p	0
ssc-miR-214-3p	0
ggo-miR-214	0
age-miR-214	0
ppa-miR-214	0
ppy-miR-214	0
ptr-miR-214	0
mml-miR-214-5p	0
mml-miR-214-3p	0
sla-miR-214	0
mne-miR-214	0
fru-miR-214	0
tni-miR-214	0
xtr-miR-214	0
bta-miR-214	0
mdo-miR-214-5p	0
mdo-miR-214-3p	0
oan-miR-214-5p	0
oan-miR-214-3p	0
gga-miR-214	0
cfa-miR-214	0
eca-miR-214	0
tgu-miR-214-5p	0
tgu-miR-214-3p	0
aca-miR-214-5p	0
aca-miR-214-3p	0
ola-miR-214	0
cgr-miR-214-5p	0
cgr-miR-214-3p	0
ccr-miR-214	0
aja-miR-214	0
ssa-miR-214-5p	0
efu-miR-214	0
cpi-miR-214-5p	0
cpi-miR-214-3p	0
ami-miR-214-5p	0
ami-miR-214-3p	0
cli-miR-214-5p	0
cli-miR-214-3p	0
pbv-miR-214-5p	0
pbv-miR-214-3p	0
chi-miR-214-5p	0
chi-miR-214-3p	0
cja-miR-214	0
pal-miR-214-5p	0
pal-miR-214-3p	0
gmo-miR-214-5p	0
gmo-miR-214-3p	0
xla-miR-214-5p	0
xla-miR-214-3p	0
cpo-miR-214-5p	0
cpo-miR-214-3p	0
dno-miR-214-5p	0
dno-miR-214-3p	0
ocu-miR-214-5p	0
ocu-miR-214-3p	0
mmr-miR-214	0
dma-miR-214	0
nle-miR-214	0
sbo-miR-214	0
pha-miR-214	0
oga-miR-214	0
ami-miR-215-3p	0
hsa-miR-216a-5p	0
mmu-miR-216a-5p	0
mmu-miR-216a-3p	0
rno-miR-216a-5p	0
rno-miR-216a-3p	0
gga-miR-216a	0
dre-miR-216a	0
ssc-miR-216	0
lca-miR-216	0
ptr-miR-216a	0
ggo-miR-216	0
ppy-miR-216a	0
ppa-miR-216	0
xtr-miR-216	0
mdo-miR-216	0
oan-miR-216a-5p	0
mml-miR-216a-5p	0
bta-miR-216a	0
bfl-miR-216-5p	0
cfa-miR-216a	0
eca-miR-216a	0
tgu-miR-216a-5p	0
aca-miR-216a	0
sha-miR-216a	0
ipu-miR-216a	0
bbe-miR-216-5p	0
ssa-miR-216b-5p	0
cpi-miR-216a-5p	0
ami-miR-216a-5p	0
cli-miR-216a-5p	0
pbv-miR-216a-5p	0
oha-miR-216-5p	0
cja-miR-216a	0
xla-miR-216-5p	0
xla-miR-216-3p	0
cpo-miR-216a-5p	0
cpo-miR-216a-3p	0
dno-miR-216a-5p	0
dno-miR-216a-3p	0
ocu-miR-216a-5p	0
hsa-miR-216b-3p	0
hsa-miR-217-5p	0
gga-miR-217-5p	0
dre-miR-217	0
ssc-miR-217	0
ggo-miR-217	0
ppa-miR-217	0
fru-miR-217	0
tni-miR-217	0
xtr-miR-217	0
mdo-miR-217	0
oan-miR-217-5p	0
mml-miR-217	0
ptr-miR-217	0
bta-miR-217	0
bfl-miR-217	0
cfa-miR-217	0
eca-miR-217	0
tgu-miR-217-5p	0
ppy-miR-217	0
pma-miR-217a	0
aca-miR-217-5p	0
ccr-miR-217	0
ipu-miR-217	0
bbe-miR-217-5p	0
cpi-miR-217-5p	0
ami-miR-217-5p	0
cli-miR-217-5p	0
pbv-miR-217-5p	0
chi-miR-217-5p	0
chi-miR-217-3p	0
oha-miR-217-5p	0
cja-miR-217	0
cgr-miR-217	0
gmo-miR-217-5p	0
xla-miR-217-5p	0
cpo-miR-217-5p	0
dno-miR-217-5p	0
ocu-miR-217-5p	0
hsa-miR-218-5p	0
hsa-miR-218-1-3p	0
mmu-miR-218-5p	0
mmu-miR-218-1-3p	0
rno-miR-218a-5p	0
rno-miR-218a-1-3p	0
gga-miR-218-5p	0
dre-miR-218a	0
ggo-miR-218	0
age-miR-218	0
ppa-miR-218	0
lca-miR-218	0
ppy-miR-218	0
ptr-miR-218	0
sla-miR-218	0
lla-miR-218	0
mne-miR-218	0
mml-miR-218-5p	0
fru-miR-218a	0
tni-miR-218a	0
xtr-miR-218	0
bta-miR-218	0
mdo-miR-218-5p	0
oan-miR-218-5p	0
mml-miR-218-1-3p	0
cfa-miR-218	0
eca-miR-218	0
tgu-miR-218-5p	0
ssc-miR-218-5p	0
pma-miR-218a-5p	0
ssc-miR-218b	0
aca-miR-218-5p	0
ola-miR-218a	0
ola-miR-218b	0
cgr-miR-218a	0
ssc-miR-218	0
ccr-miR-218a	0
ipu-miR-218a	0
oar-miR-218a	0
ssa-miR-218-5p	0
efu-miR-218a	0
cpi-miR-218-5p	0
ami-miR-218-5p	0
cli-miR-218-5p	0
pbv-miR-218-5p	0
chi-miR-218	0
tch-miR-218-5p	0
oha-miR-218-5p	0
cja-miR-218	0
pal-miR-218-5p	0
pal-miR-218-3p	0
abu-miR-218a	0
mze-miR-218a	0
nbr-miR-218a	0
oni-miR-218a	0
pny-miR-218a	0
gmo-miR-218a-5p	0
cpo-miR-218-5p	0
cpo-miR-218-3p	0
dno-miR-218-5p	0
dno-miR-218-3p	0
ocu-miR-218-5p	0
ocu-miR-218-3p	0
mmr-miR-218b	0
mmr-miR-218a	0
nle-miR-218	0
oga-miR-218a	0
hsa-miR-218-5p	0
mmu-miR-218-5p	0
rno-miR-218a-5p	0
gga-miR-218-5p	0
dre-miR-218a	0
ggo-miR-218	0
age-miR-218	0
ppa-miR-218	0
lca-miR-218	0
ppy-miR-218	0
ptr-miR-218	0
sla-miR-218	0
lla-miR-218	0
mne-miR-218	0
mml-miR-218-5p	0
fru-miR-218a	0
tni-miR-218a	0
xtr-miR-218	0
bta-miR-218	0
mdo-miR-218-5p	0
oan-miR-218-5p	0
cfa-miR-218	0
eca-miR-218	0
tgu-miR-218-5p	0
ssc-miR-218-5p	0
pma-miR-218a-5p	0
ssc-miR-218b	0
aca-miR-218-5p	0
ola-miR-218a	0
ola-miR-218b	0
cgr-miR-218a	0
ssc-miR-218	0
ccr-miR-218a	0
ipu-miR-218a	0
oar-miR-218a	0
ssa-miR-218-5p	0
efu-miR-218b	0
cpi-miR-218-5p	0
cpi-miR-218-3p	0
ami-miR-218-5p	0
cli-miR-218-5p	0
pbv-miR-218-5p	0
chi-miR-218	0
tch-miR-218-5p	0
oha-miR-218-5p	0
cja-miR-218	0
pal-miR-218-5p	0
abu-miR-218a	0
mze-miR-218a	0
nbr-miR-218a	0
oni-miR-218a	0
pny-miR-218a	0
gmo-miR-218a-5p	0
cpo-miR-218-5p	0
dno-miR-218-5p	0
ocu-miR-218-5p	0
mmr-miR-218b	0
mmr-miR-218a	0
nle-miR-218	0
oga-miR-218a	0
hsa-miR-219a-5p	0
dme-miR-219-5p	0
mmu-miR-219a-5p	0
hsa-miR-219a-2-3p	0
mmu-miR-219a-2-3p	0
rno-miR-219a-5p	0
rno-miR-219a-2-3p	0
gga-miR-219a	0
dps-miR-219	0
dre-miR-219-5p	0
ame-miR-219-5p	0
aga-miR-219	0
mml-miR-219	0
ggo-miR-219	0
ppy-miR-219	0
fru-miR-219	0
tni-miR-219	0
xtr-miR-219	0
mdo-miR-219-5p	0
mdo-miR-219-1-3p	0
oan-miR-219-5p	0
mml-miR-219-5p	0
mml-miR-219-3p	0
cfa-miR-219-5p	0
cfa-miR-219-3p	0
ptr-miR-219-5p	0
ptr-miR-219-2-3p	0
tca-miR-219-5p	0
dan-miR-219	0
der-miR-219	0
dgr-miR-219	0
dmo-miR-219	0
dpe-miR-219	0
dse-miR-219	0
dsi-miR-219	0
dvi-miR-219-5p	0
dwi-miR-219	0
dya-miR-219	0
bta-miR-219-5p	0
bta-miR-219-3p	0
cte-miR-219	0
bfl-miR-219	0
dpu-miR-219	0
isc-miR-219	0
eca-miR-219-5p	0
aae-miR-219	0
tgu-miR-219a	0
api-miR-219	0
nvi-miR-219	0
ppy-miR-219-5p	0
ngi-miR-219	0
nlo-miR-219	0
aca-miR-219-5p	0
sko-miR-219	0
pol-miR-219-5p	0
pmi-miR-219-5p	0
bbe-miR-219-5p	0
ssa-miR-219a-5p	0
ssa-miR-219b-5p	0
ssa-miR-219c-5p	0
cpi-miR-219-5p	0
ami-miR-219a-5p	0
ami-miR-219b-5p	0
pbv-miR-219-5p	0
chi-miR-219	0
oha-miR-219-5p	0
ssc-miR-219b-3p	0
cja-miR-219	0
pal-miR-219a-5p	0
pal-miR-219a-2-3p	0
tcf-miR-219	0
abu-miR-219-5p	0
mze-miR-219a	0
nbr-miR-219c	0
oni-miR-219b	0
oni-miR-219a-5p	0
oni-miR-219c-5p	0
pny-miR-219b	0
gmo-miR-219-5p	0
bdo-miR-219	0
dqu-miR-219-5p	0
pca-miR-219-5p	0
cpo-miR-219b-5p	0
cpo-miR-219b-3p	0
dno-miR-219b-5p	0
dno-miR-219b-3p	0
ocu-miR-219b-5p	0
ocu-miR-219b-3p	0
mle-miR-219-5p	0
hsa-miR-219a-5p	0
hsa-miR-219a-1-3p	0
dme-miR-219-5p	0
mmu-miR-219a-5p	0
rno-miR-219a-5p	0
gga-miR-219a	0
mml-miR-219	0
ggo-miR-219	0
ppy-miR-219	0
xtr-miR-219	0
mdo-miR-219-5p	0
mml-miR-219-5p	0
cfa-miR-219-5p	0
ptr-miR-219-5p	0
ptr-miR-219-1-3p	0
tca-miR-219-5p	0
cte-miR-219	0
bfl-miR-219	0
eca-miR-219-5p	0
ppy-miR-219-5p	0
ssc-miR-219a	0
bta-miR-219	0
bbe-miR-219-5p	0
efu-miR-219	0
chi-miR-219	0
tch-miR-219-5p	0
pal-miR-219a-5p	0
pal-miR-219a-3p	0
dno-miR-219a-5p	0
dno-miR-219a-3p	0
ocu-miR-219a-5p	0
rno-miR-219b	0
hsa-miR-219b-5p	0
hsa-miR-219b-3p	0
mmu-miR-219b-5p	0
mmu-miR-219b-3p	0
pal-miR-219b-5p	0
pal-miR-219b-3p	0
bta-miR-219b-3p	0
cgr-miR-219b	0
hsa-miR-22-5p	0
mmu-miR-22-5p	0
rno-miR-22-5p	0
xtr-miR-22-5p	0
bta-miR-22-5p	0
oan-miR-22-5p	0
gga-miR-22-5p	0
ssc-miR-22-5p	0
cgr-miR-22-5p	0
cpi-miR-22-5p	0
cli-miR-22-5p	0
chi-miR-22-5p	0
pal-miR-22-5p	0
cpo-miR-22-5p	0
dno-miR-22-5p	0
ocu-miR-22-5p	0
hsa-miR-221-5p	0
hsa-miR-221-3p	0
mmu-miR-221-5p	0
mmu-miR-221-3p	0
rno-miR-221-5p	0
rno-miR-221-3p	0
gga-miR-221-5p	0
gga-miR-221-3p	0
dre-miR-221-5p	0
dre-miR-221-3p	0
mml-miR-221-5p	0
mml-miR-221-3p	0
ggo-miR-221	0
ppy-miR-221	0
ppa-miR-221	0
fru-miR-221	0
tni-miR-221	0
bta-miR-221	0
xtr-miR-221	0
mdo-miR-221-3p	0
oan-miR-221-3p	0
cfa-miR-221	0
ssc-miR-221-5p	0
ssc-miR-221-3p	0
ptr-miR-221	0
eca-miR-221	0
tgu-miR-221-5p	0
tgu-miR-221-3p	0
aca-miR-221-3p	0
ola-miR-221	0
sha-miR-221	0
cgr-miR-221-5p	0
cgr-miR-221-3p	0
pol-miR-221-5p	0
pol-miR-221-3p	0
ccr-miR-221	0
ipu-miR-221	0
oar-miR-221	0
ssa-miR-221-5p	0
efu-miR-221	0
cpi-miR-221-3p	0
ami-miR-221-5p	0
ami-miR-221-3p	0
cli-miR-221-5p	0
cli-miR-221-3p	0
pbv-miR-221-3p	0
chi-miR-221-5p	0
chi-miR-221-3p	0
tch-miR-221-3p	0
oha-miR-221-3p	0
pal-miR-221-3p	0
abu-miR-221	0
mze-miR-221	0
nbr-miR-221	0
oni-miR-221	0
pny-miR-221	0
gmo-miR-221-3p	0
xla-miR-221-3p	0
cpo-miR-221-5p	0
cpo-miR-221-3p	0
dno-miR-221-5p	0
dno-miR-221-3p	0
ocu-miR-221-5p	0
ocu-miR-221-3p	0
mmr-miR-221	0
dma-miR-221	0
nle-miR-221	0
sbo-miR-221	0
pha-miR-221	0
oga-miR-221	0
hsa-miR-222-5p	0
hsa-miR-222-3p	0
mmu-miR-222-5p	0
mmu-miR-222-3p	0
rno-miR-222-5p	0
rno-miR-222-3p	0
gga-miR-222a	0
dre-miR-222a-3p	0
age-miR-222	0
fru-miR-222	0
tni-miR-222	0
bta-miR-222	0
xtr-miR-222	0
mdo-miR-222a	0
oan-miR-222a-3p	0
mml-miR-222-5p	0
mml-miR-222-3p	0
cfa-miR-222	0
eca-miR-222	0
ssc-miR-222	0
tgu-miR-222-3p	0
ppy-miR-222	0
aca-miR-222a-3p	0
ola-miR-222	0
sha-miR-222	0
cgr-miR-222-5p	0
cgr-miR-222-3p	0
ptr-miR-222	0
ggo-miR-222	0
ccr-miR-222	0
ssa-miR-222a-3p	0
ssa-miR-222b-3p	0
cpi-miR-222a-3p	0
ami-miR-222a-3p	0
cli-miR-222a-3p	0
pbv-miR-222a-3p	0
chi-miR-222-3p	0
tch-miR-222-3p	0
oha-miR-222a-3p	0
cja-miR-222	0
pal-miR-222-5p	0
pal-miR-222-3p	0
abu-miR-222	0
mze-miR-222	0
nbr-miR-222	0
oni-miR-222	0
pny-miR-222	0
gmo-miR-222-3p	0
xla-miR-222-3p	0
cpo-miR-222-5p	0
cpo-miR-222-3p	0
dno-miR-222-5p	0
dno-miR-222-3p	0
ocu-miR-222-5p	0
ocu-miR-222-3p	0
ppa-miR-222	0
mmr-miR-222	0
dma-miR-222	0
nle-miR-222	0
pha-miR-222	0
oga-miR-222	0
hsa-miR-223-5p	0
hsa-miR-223-3p	0
mmu-miR-223-5p	0
mmu-miR-223-3p	0
rno-miR-223-5p	0
rno-miR-223-3p	0
gga-miR-223	0
dre-miR-223	0
mml-miR-223	0
ptr-miR-223	0
ggo-miR-223	0
ppy-miR-223	0
sla-miR-223	0
ppa-miR-223	0
fru-miR-223	0
tni-miR-223	0
xtr-miR-223	0
mdo-miR-223-5p	0
mdo-miR-223-3p	0
